Code,buying value,average value,selling value,date
NOK,106.888735,107.957514,109.026294,8/31/2020
QAR,258.379925,260.963463,263.547001,8/31/2020
RUB,12.690689,12.817583,12.944477,8/31/2020
SAR,250.764195,253.271584,255.778972,8/31/2020
SDG,17.06074,17.23133,17.40192,8/31/2020
SEK,108.978534,110.06821,111.157885,8/31/2020
SGD,691.801257,698.718571,705.635885,8/31/2020
SSP,5.758705,5.816286,5.873868,8/31/2020
SZL,56.755176,57.322671,57.890165,8/31/2020
TRY,128.217952,129.500002,130.782052,8/31/2020
TZS,0.405357,0.40941,0.413463,8/31/2020
UGX,0.255817,0.258375,0.260933,8/31/2020
USD,940.503867,949.907956,959.312045,8/31/2020
XAF,1.701371,1.718383,1.735395,8/31/2020
XDR,"1,334.00","1,347.34","1,360.68",8/31/2020
XOF,1.695258,1.712209,1.72916,8/31/2020
ZAR,56.757057,57.32457,57.892084,8/31/2020
ZMW,48.169316,48.650961,49.132605,8/31/2020
ZWD,2.478698,2.503482,2.528267,8/31/2020
AED,255.970189,258.529632,261.089075,8/28/2020
AOA,1.584735,1.600581,1.616426,8/28/2020
AUD,685.464859,692.318816,699.172772,8/28/2020
BIF,0.487502,0.492377,0.497251,8/28/2020
CAD,717.55868,724.733542,731.908404,8/28/2020
CHF,"1,037.43","1,047.81","1,058.18",8/28/2020
CNY,136.712184,138.079168,139.446152,8/28/2020
DKK,149.860172,151.358622,152.857073,8/28/2020
EGP,59.245394,59.837788,60.430182,8/28/2020
ETB,26.049639,26.310109,26.570579,8/28/2020
EUR,"1,115.52","1,126.67","1,137.83",8/28/2020
GBP,"1,245.69","1,258.15","1,270.60",8/28/2020
GHS,162.962089,164.591546,166.221002,8/28/2020
GNF,0.097312,0.098285,0.099258,8/28/2020
HKD,121.317549,122.530602,123.743655,8/28/2020
ILS,278.896899,281.685586,284.474273,8/28/2020
INR,12.733352,12.860673,12.987994,8/28/2020
JPY,8.805598,8.893645,8.981692,8/28/2020
KES,8.689951,8.776842,8.863733,8/28/2020
KMF,2.238185,2.260565,2.282945,8/28/2020
KRW,0.793543,0.801477,0.809412,8/28/2020
KWD,"3,075.12","3,105.87","3,136.61",8/28/2020
LSL,55.416832,55.970945,56.525057,8/28/2020
LYD,686.794796,693.66205,700.529304,8/28/2020
MAD,102.318123,103.341201,104.364279,8/28/2020
MRO,2.630256,2.656556,2.682856,8/28/2020
MUR,23.653967,23.890483,24.126999,8/28/2020
MWK,1.25989,1.272488,1.285085,8/28/2020
MZN,13.133885,13.26521,13.396536,8/28/2020
NGN,2.466658,2.491322,2.515986,8/28/2020
NOK,106.005653,107.065602,108.125552,8/28/2020
QAR,258.300985,260.883734,263.466483,8/28/2020
RUB,12.529325,12.654606,12.779887,8/28/2020
SAR,250.690873,253.197528,255.704184,8/28/2020
SDG,17.055528,17.226066,17.396604,8/28/2020
SEK,108.188365,109.27014,110.351914,8/28/2020
SGD,689.384152,696.277297,703.170442,8/28/2020
SSP,5.756946,5.814509,5.872073,8/28/2020
SZL,55.421063,55.975218,56.529373,8/28/2020
TRY,127.845942,129.124273,130.402603,8/28/2020
TZS,0.405233,0.409285,0.413337,8/28/2020
UGX,0.255269,0.257821,0.260374,8/28/2020
USD,940.216527,949.617743,959.018959,8/28/2020
XAF,1.681577,1.698391,1.715205,8/28/2020
XDR,"1,327.89","1,341.16","1,354.44",8/28/2020
XOF,1.69474,1.711686,1.728632,8/28/2020
ZAR,55.421063,55.975218,56.529373,8/28/2020
ZMW,48.472863,48.957543,49.442222,8/28/2020
ZWD,2.477941,2.502718,2.527494,8/28/2020
AED,255.91207,258.470932,261.029795,8/27/2020
AOA,1.582858,1.598685,1.614512,8/27/2020
AUD,680.28098,687.083102,693.885225,8/27/2020
BIF,0.487358,0.492232,0.497105,8/27/2020
CAD,714.945937,722.094674,729.243411,8/27/2020
CHF,"1,035.39","1,045.74","1,056.10",8/27/2020
CNY,136.559063,137.924516,139.289969,8/27/2020
DKK,149.412732,150.906708,152.400684,8/27/2020
EGP,59.227917,59.820137,60.412356,8/27/2020
ETB,26.063573,26.324183,26.584792,8/27/2020
EUR,"1,112.23","1,123.35","1,134.47",8/27/2020
GBP,"1,241.80","1,254.22","1,266.63",8/27/2020
GHS,162.991093,164.620839,166.250586,8/27/2020
GNF,0.097284,0.098256,0.099229,8/27/2020
HKD,121.277062,122.48971,123.702359,8/27/2020
ILS,276.346818,279.110007,281.873196,8/27/2020
INR,12.645472,12.771914,12.898356,8/27/2020
JPY,8.872556,8.961272,9.049989,8/27/2020
KES,8.694907,8.781848,8.868788,8/27/2020
KMF,2.237525,2.259898,2.282271,8/27/2020
KRW,0.792369,0.800292,0.808215,8/27/2020
KWD,"3,072.20","3,102.92","3,133.64",8/27/2020
LSL,55.720534,56.277683,56.834833,8/27/2020
LYD,686.642958,693.508694,700.37443,8/27/2020
MAD,102.058596,103.079079,104.099562,8/27/2020
MRO,2.62948,2.655772,2.682064,8/27/2020
MUR,23.64699,23.883436,24.119882,8/27/2020
MWK,1.259518,1.272112,1.284706,8/27/2020
MZN,13.148809,13.280284,13.411759,8/27/2020
NGN,2.46593,2.490587,2.515244,8/27/2020
NOK,105.85736,106.915827,107.974293,8/27/2020
QAR,258.224791,260.806778,263.388765,8/27/2020
RUB,12.450434,12.574926,12.699418,8/27/2020
SAR,250.637132,253.14325,255.649368,8/27/2020
SDG,17.050497,17.220984,17.391472,8/27/2020
SEK,107.771546,108.849153,109.926759,8/27/2020
SGD,688.272343,695.154371,702.036399,8/27/2020
SSP,5.755248,5.812794,5.870341,8/27/2020
SZL,55.718185,56.27531,56.832436,8/27/2020
TRY,127.839248,129.117511,130.395774,8/27/2020
TZS,0.405114,0.409165,0.413215,8/27/2020
UGX,0.255663,0.25822,0.260776,8/27/2020
USD,939.939178,949.33762,958.736062,8/27/2020
XAF,1.673562,1.690296,1.70703,8/27/2020
XDR,"1,327.35","1,340.63","1,353.90",8/27/2020
XOF,1.69424,1.711181,1.728122,8/27/2020
ZAR,55.718655,56.275785,56.832915,8/27/2020
ZMW,48.515901,49.001011,49.486121,8/27/2020
ZWD,2.47721,2.501979,2.526749,8/27/2020
AED,255.819174,258.377107,260.93504,8/26/2020
AOA,1.596955,1.612923,1.628891,8/26/2020
AUD,676.180651,682.941774,689.702898,8/26/2020
BIF,0.487215,0.492086,0.496958,8/26/2020
CAD,713.161512,720.292406,727.423301,8/26/2020
CHF,"1,033.77","1,044.11","1,054.44",8/26/2020
CNY,136.108606,137.469555,138.830503,8/26/2020
DKK,149.132319,150.623492,152.114664,8/26/2020
EGP,59.098621,59.689548,60.280474,8/26/2020
ETB,26.070448,26.331126,26.591804,8/26/2020
EUR,"1,109.98","1,121.07","1,132.17",8/26/2020
GBP,"1,234.57","1,246.92","1,259.26",8/26/2020
GHS,162.682712,164.309375,165.936038,8/26/2020
GNF,0.097255,0.098227,0.0992,8/26/2020
HKD,121.245975,122.458312,123.67065,8/26/2020
ILS,276.249301,279.011515,281.773729,8/26/2020
INR,12.650667,12.777161,12.903655,8/26/2020
JPY,8.831882,8.920191,9.008501,8/26/2020
KES,8.69657,8.783527,8.870484,8/26/2020
KMF,2.236865,2.259231,2.281598,8/26/2020
KRW,0.792135,0.800055,0.807976,8/26/2020
KWD,"3,071.90","3,102.61","3,133.33",8/26/2020
LSL,55.928202,56.487428,57.046653,8/26/2020
LYD,685.989311,692.848511,699.707711,8/26/2020
MAD,102.019085,103.039172,104.05926,8/26/2020
MRO,2.628704,2.654988,2.681273,8/26/2020
MUR,23.609943,23.846019,24.082094,8/26/2020
MWK,1.259147,1.271737,1.284327,8/26/2020
MZN,13.14211,13.273518,13.404926,8/26/2020
NGN,2.463323,2.487954,2.512585,8/26/2020
NOK,104.69994,105.746833,106.793727,8/26/2020
QAR,258.148595,260.729821,263.311046,8/26/2020
RUB,12.467433,12.592095,12.716757,8/26/2020
SAR,250.552839,253.058114,255.56339,8/26/2020
SDG,17.045466,17.215903,17.38634,8/26/2020
SEK,107.196621,108.268479,109.340337,8/26/2020
SGD,686.736342,693.603012,700.469681,8/26/2020
SSP,5.760127,5.817722,5.875318,8/26/2020
SZL,55.923974,56.483157,57.04234,8/26/2020
TRY,127.137655,128.408903,129.680151,8/26/2020
TZS,0.404994,0.409044,0.413093,8/26/2020
UGX,0.256058,0.258618,0.261178,8/26/2020
USD,939.661827,949.057496,958.453165,8/26/2020
XAF,1.681995,1.698813,1.715631,8/26/2020
XDR,"1,326.51","1,339.77","1,353.04",8/26/2020
XOF,1.693271,1.710202,1.727133,8/26/2020
ZAR,55.923034,56.482208,57.041382,8/26/2020
ZMW,48.624211,49.110404,49.596597,8/26/2020
ZWD,2.476479,2.501241,2.526003,8/26/2020
SSP,5.761334,5.818941,5.876549,8/25/2020
SZL,55.516,56.071104,56.626208,8/25/2020
TRY,127.323218,128.596321,129.869425,8/25/2020
TZS,0.404815,0.408863,0.41291,8/25/2020
UGX,0.255944,0.258504,0.261063,8/25/2020
USD,939.245774,948.637283,958.028792,8/25/2020
XAF,1.676084,1.692843,1.709602,8/25/2020
XDR,"1,326.84","1,340.10","1,353.37",8/25/2020
XOF,1.690173,1.707073,1.723973,8/25/2020
ZAR,55.509895,56.064938,56.619981,8/25/2020
ZMW,48.666081,49.152692,49.639304,8/25/2020
ZWD,2.475382,2.500134,2.524885,8/25/2020
AED,255.705905,258.262706,260.819507,8/25/2020
AOA,1.594839,1.610786,1.626733,8/25/2020
AUD,673.674031,680.410091,687.146151,8/25/2020
BIF,0.486999,0.491868,0.496738,8/25/2020
CAD,710.177818,717.278879,724.37994,8/25/2020
CHF,"1,030.78","1,041.08","1,051.39",8/25/2020
CNY,135.914969,137.273981,138.632993,8/25/2020
DKK,149.042807,150.533084,152.023362,8/25/2020
EGP,59.109554,59.70059,60.291626,8/25/2020
ETB,26.07628,26.337017,26.597753,8/25/2020
EUR,"1,109.34","1,120.44","1,131.53",8/25/2020
GBP,"1,231.21","1,243.52","1,255.83",8/25/2020
GHS,162.372113,163.99567,165.619227,8/25/2020
GNF,0.097212,0.098184,0.099156,8/25/2020
HKD,121.189004,122.400771,123.612539,8/25/2020
ILS,275.964497,278.723863,281.48323,8/25/2020
INR,12.663381,12.790002,12.916623,8/25/2020
JPY,8.862253,8.950867,9.039481,8/25/2020
KES,8.69272,8.779638,8.866556,8/25/2020
KMF,2.235875,2.258231,2.280588,8/25/2020
KRW,0.791784,0.799701,0.807618,8/25/2020
KWD,"3,070.54","3,101.24","3,131.94",8/25/2020
LSL,55.518818,56.07395,56.629082,8/25/2020
LYD,685.685576,692.541739,699.397902,8/25/2020
MAD,101.839602,102.857895,103.876188,8/25/2020
MRO,2.62754,2.653813,2.680086,8/25/2020
MUR,23.599489,23.83546,24.071431,8/25/2020
MWK,1.258589,1.271174,1.283759,8/25/2020
MZN,13.160712,13.292306,13.423899,8/25/2020
NGN,2.462233,2.486853,2.511472,8/25/2020
NOK,104.585956,105.63171,106.677464,8/25/2020
QAR,258.034295,260.614378,263.19446,8/25/2020
RUB,12.603739,12.729764,12.855788,8/25/2020
SAR,250.452234,252.956503,255.460772,8/25/2020
SDG,17.037918,17.20828,17.378642,8/25/2020
SEK,106.927496,107.996663,109.06583,8/25/2020
SGD,685.981438,692.84056,699.699681,8/25/2020
AED,255.661676,258.218034,260.774393,8/24/2020
AOA,1.59452,1.610463,1.626407,8/24/2020
AUD,672.834658,679.562325,686.289992,8/24/2020
BIF,0.486901,0.49177,0.496638,8/24/2020
CAD,712.97326,720.102272,727.231285,8/24/2020
CHF,"1,029.16","1,039.45","1,049.74",8/24/2020
CNY,135.703661,137.06056,138.41746,8/24/2020
DKK,148.747169,150.23449,151.721811,8/24/2020
EGP,58.912708,59.501775,60.090843,8/24/2020
ETB,26.093589,26.354499,26.615408,8/24/2020
EUR,"1,107.57","1,118.65","1,129.72",8/24/2020
GBP,"1,229.27","1,241.56","1,253.86",8/24/2020
GHS,162.18555,163.807242,165.428933,8/24/2020
GNF,0.097192,0.098164,0.099136,8/24/2020
HKD,121.164704,122.376228,123.587753,8/24/2020
ILS,275.85235,278.610595,281.368839,8/24/2020
INR,12.540173,12.665562,12.790951,8/24/2020
JPY,8.871276,8.959979,9.048683,8/24/2020
KES,8.695202,8.782146,8.869089,8/24/2020
KMF,2.235426,2.257778,2.28013,8/24/2020
KRW,0.788808,0.796696,0.804583,8/24/2020
KWD,"3,074.34","3,105.08","3,135.82",8/24/2020
LSL,54.871474,55.420133,55.968793,8/24/2020
LYD,688.462921,695.346855,702.230789,8/24/2020
MAD,102.096203,103.117062,104.137921,8/24/2020
MRO,2.627013,2.653281,2.679548,8/24/2020
MUR,23.653918,23.890433,24.126949,8/24/2020
MWK,1.258337,1.270919,1.283501,8/24/2020
MZN,13.133657,13.264981,13.396304,8/24/2020
NGN,2.461739,2.486354,2.510969,8/24/2020
NOK,104.323178,105.366304,106.409431,8/24/2020
QAR,257.982556,260.562121,263.141686,8/24/2020
RUB,12.571632,12.697335,12.823039,8/24/2020
SAR,250.375252,252.878751,255.382251,8/24/2020
SDG,17.034502,17.20483,17.375158,8/24/2020
SEK,106.760971,107.828473,108.895975,8/24/2020
SGD,684.918449,691.766942,698.615435,8/24/2020
SSP,5.759709,5.8173,5.874891,8/24/2020
SZL,54.871474,55.420133,55.968793,8/24/2020
TRY,128.153639,129.435046,130.716453,8/24/2020
TZS,0.404734,0.408781,0.412828,8/24/2020
UGX,0.255893,0.258452,0.26101,8/24/2020
USD,939.057443,948.447069,957.836695,8/24/2020
XAF,1.684669,1.701514,1.718359,8/24/2020
XDR,"1,325.57","1,338.83","1,352.08",8/24/2020
XOF,1.695468,1.712421,1.729374,8/24/2020
ZAR,54.863492,55.412072,55.960651,8/24/2020
ZMW,49.387848,49.881677,50.375505,8/24/2020
ZWD,2.474886,2.499632,2.524379,8/24/2020
AED,255.600665,258.156414,260.712162,8/21/2020
AOA,1.605919,1.621976,1.638034,8/21/2020
AUD,675.650032,682.40585,689.161668,8/21/2020
BIF,0.486799,0.491666,0.496533,8/21/2020
CAD,713.039631,720.169307,727.298983,8/21/2020
CHF,"1,034.90","1,045.25","1,055.60",8/21/2020
CNY,135.898463,137.25731,138.616157,8/21/2020
DKK,149.728798,151.225934,152.723071,8/21/2020
EGP,58.936887,59.526196,60.115506,8/21/2020
ETB,26.102164,26.363159,26.624154,8/21/2020
EUR,"1,114.75","1,125.90","1,137.05",8/21/2020
GBP,"1,242.72","1,255.15","1,267.57",8/21/2020
GHS,162.895829,164.524623,166.153416,8/21/2020
GNF,0.097172,0.098144,0.099115,8/21/2020
HKD,121.141004,122.352292,123.56358,8/21/2020
ILS,276.103003,278.863754,281.624505,8/21/2020
INR,12.531423,12.656725,12.782026,8/21/2020
JPY,8.885364,8.974208,9.063053,8/21/2020
KES,8.689142,8.776025,8.862907,8/21/2020
KMF,2.234954,2.257302,2.279649,8/21/2020
KRW,0.791458,0.799372,0.807286,8/21/2020
KWD,"3,069.17","3,099.86","3,130.55",8/21/2020
LSL,54.485756,55.030558,55.575361,8/21/2020
LYD,686.204687,693.066041,699.927395,8/21/2020
MAD,102.133799,103.155034,104.176269,8/21/2020
MRO,2.626459,2.652721,2.678983,8/21/2020
MUR,23.648925,23.88539,24.121855,8/21/2020
MWK,1.258071,1.270651,1.28323,8/21/2020
MZN,13.232282,13.364591,13.496901,8/21/2020
NGN,2.461219,2.485829,2.510439,8/21/2020
NOK,105.418398,106.472476,107.526553,8/21/2020
QAR,257.928097,260.507118,263.086138,8/21/2020
RUB,12.699949,12.826935,12.953922,8/21/2020
SAR,250.322399,252.82537,255.328341,8/21/2020
SDG,17.030906,17.201198,17.37149,8/21/2020
SEK,107.867413,108.945978,110.024543,8/21/2020
SGD,687.229922,694.101527,700.973132,8/21/2020
SSP,5.758493,5.816072,5.873651,8/21/2020
SZL,54.489511,55.034351,55.579191,8/21/2020
TRY,128.513866,129.798874,131.083883,8/21/2020
TZS,0.404648,0.408694,0.41274,8/21/2020
UGX,0.25537,0.257923,0.260477,8/21/2020
USD,938.859212,948.246856,957.6345,8/21/2020
XAF,1.71154,1.728654,1.745768,8/21/2020
XDR,"1,326.23","1,339.49","1,352.76",8/21/2020
XOF,1.697927,1.714904,1.731882,8/21/2020
ZAR,54.48998,55.034825,55.57967,8/21/2020
ZMW,49.199039,49.69098,50.182921,8/21/2020
ZWD,2.474363,2.499105,2.523846,8/21/2020
AED,255.499601,258.054339,260.609076,8/20/2020
AOA,1.62631,1.642572,1.658833,8/20/2020
AUD,674.31339,681.055843,687.798296,8/20/2020
BIF,0.486579,0.491445,0.49631,8/20/2020
CAD,710.12975,717.23033,724.33091,8/20/2020
CHF,"1,026.23","1,036.49","1,046.75",8/20/2020
CNY,135.566036,136.92156,138.277083,8/20/2020
DKK,149.341811,150.835079,152.328346,8/20/2020
EGP,58.910338,59.499381,60.088425,8/20/2020
ETB,26.106359,26.367396,26.628433,8/20/2020
EUR,"1,112.09","1,123.21","1,134.33",8/20/2020
GBP,"1,229.96","1,242.26","1,254.56",8/20/2020
GHS,162.698575,164.325397,165.952218,8/20/2020
GNF,0.097128,0.098099,0.099071,8/20/2020
HKD,121.087841,122.298597,123.509353,8/20/2020
ILS,275.702726,278.459475,281.216224,8/20/2020
INR,12.515925,12.641071,12.766218,8/20/2020
JPY,8.851331,8.939835,9.02834,8/20/2020
KES,8.645344,8.731789,8.818234,8/20/2020
KMF,2.233478,2.255811,2.278143,8/20/2020
KRW,0.791102,0.799012,0.806922,8/20/2020
KWD,"3,068.49","3,099.17","3,129.86",8/20/2020
LSL,54.342499,54.885869,55.429239,8/20/2020
LYD,685.895571,692.753834,699.612097,8/20/2020
MAD,101.87852,102.897202,103.915884,8/20/2020
MRO,2.625275,2.651526,2.677776,8/20/2020
MUR,23.638272,23.87463,24.110989,8/20/2020
MWK,1.257505,1.270078,1.282652,8/20/2020
MZN,13.203798,13.335823,13.467848,8/20/2020
NGN,2.460111,2.484709,2.509308,8/20/2020
NOK,105.226391,106.278549,107.330706,8/20/2020
QAR,257.811908,260.389766,262.967625,8/20/2020
RUB,12.809655,12.937739,13.065822,8/20/2020
SAR,250.216204,252.718114,255.220023,8/20/2020
SDG,17.023234,17.193449,17.363664,8/20/2020
SEK,107.852605,108.931022,110.009439,8/20/2020
SGD,685.315148,692.167607,699.020067,8/20/2020
SSP,5.760122,5.817717,5.875313,8/20/2020
SZL,54.338745,54.882078,55.42541,8/20/2020
TRY,128.538556,129.823812,131.109067,8/20/2020
TZS,0.404466,0.40851,0.412555,8/20/2020
UGX,0.255255,0.257807,0.260359,8/20/2020
USD,938.436282,947.819697,957.203112,8/20/2020
XAF,1.686839,1.703706,1.720573,8/20/2020
XDR,"1,330.93","1,344.24","1,357.54",8/20/2020
XOF,1.707485,1.724558,1.741631,8/20/2020
ZAR,54.339684,54.883026,55.426368,8/20/2020
ZMW,49.718354,50.215488,50.712621,8/20/2020
ZWD,2.473249,2.497979,2.522709,8/20/2020
AED,255.378506,257.932034,260.485561,8/19/2020
AOA,1.625629,1.641883,1.658138,8/19/2020
AUD,678.72115,685.507676,692.294202,8/19/2020
BIF,0.486375,0.491239,0.496102,8/19/2020
CAD,712.55543,719.680265,726.8051,8/19/2020
CHF,"1,037.94","1,048.32","1,058.70",8/19/2020
CNY,135.51394,136.868943,138.223946,8/19/2020
DKK,150.293749,151.796535,153.29932,8/19/2020
EGP,58.885661,59.474458,60.063256,8/19/2020
ETB,26.116529,26.377668,26.638807,8/19/2020
EUR,"1,119.23","1,130.42","1,141.61",8/19/2020
GBP,"1,241.69","1,254.10","1,266.52",8/19/2020
GHS,162.849926,164.478261,166.106596,8/19/2020
GNF,0.097087,0.098058,0.099029,8/19/2020
HKD,121.036182,122.246421,123.456661,8/19/2020
ILS,276.00889,278.7687,281.528511,8/19/2020
INR,12.557115,12.682674,12.808232,8/19/2020
JPY,8.886083,8.974935,9.063787,8/19/2020
KES,8.653917,8.740448,8.826978,8/19/2020
KMF,2.232074,2.254392,2.276711,8/19/2020
KRW,0.792646,0.800572,0.808498,8/19/2020
KWD,"3,072.03","3,102.74","3,133.46",8/19/2020
LSL,54.120402,54.661551,55.202701,8/19/2020
LYD,685.558078,692.412967,699.267855,8/19/2020
MAD,102.272035,103.294652,104.317269,8/19/2020
MRO,2.624176,2.650415,2.676654,8/19/2020
MUR,23.706228,23.943266,24.180304,8/19/2020
MWK,1.257916,1.270494,1.283072,8/19/2020
MZN,13.200144,13.332132,13.46412,8/19/2020
NGN,2.45908,2.483669,2.508257,8/19/2020
NOK,106.042969,107.103291,108.163614,8/19/2020
QAR,257.703916,260.280694,262.857473,8/19/2020
RUB,12.817891,12.946057,13.074223,8/19/2020
SAR,250.104828,252.605623,255.106419,8/19/2020
SDG,17.016103,17.186247,17.356391,8/19/2020
SEK,108.525969,109.611119,110.696269,8/19/2020
SGD,686.884002,693.752149,700.620295,8/19/2020
SSP,5.757709,5.81528,5.872852,8/19/2020
SZL,54.128375,54.669604,55.210833,8/19/2020
TRY,127.145188,128.416512,129.687835,8/19/2020
TZS,0.404297,0.408339,0.412382,8/19/2020
UGX,0.255617,0.258173,0.260729,8/19/2020
USD,938.043191,947.422675,956.802159,8/19/2020
XAF,1.700672,1.717677,1.734682,8/19/2020
XDR,"1,327.90","1,341.18","1,354.46",8/19/2020
XOF,1.694106,1.711045,1.727985,8/19/2020
ZAR,54.128375,54.669604,55.210833,8/19/2020
ZMW,50.194222,50.696114,51.198005,8/19/2020
ZWD,2.472213,2.496932,2.521652,8/19/2020
MUR,23.679646,23.916418,24.153191,8/18/2020
MWK,1.258388,1.270971,1.283554,8/18/2020
MZN,13.209328,13.341408,13.473488,8/18/2020
NGN,2.458171,2.48275,2.507329,8/18/2020
NOK,106.217084,107.279147,108.341211,8/18/2020
QAR,257.608626,260.184452,262.760279,8/18/2020
RUB,12.733447,12.860769,12.988091,8/18/2020
SAR,250.01563,252.515534,255.015438,8/18/2020
SDG,17.009812,17.179893,17.349973,8/18/2020
SEK,108.186246,109.267999,110.349752,8/18/2020
SGD,685.87658,692.734653,699.592726,8/18/2020
SSP,5.75558,5.81313,5.87068,8/18/2020
SZL,53.564028,54.099614,54.6352,8/18/2020
TRY,127.076139,128.346772,129.617405,8/18/2020
TZS,0.403209,0.407241,0.411273,8/18/2020
UGX,0.255522,0.258077,0.260632,8/18/2020
USD,937.696338,947.072354,956.44837,8/18/2020
XAF,1.677539,1.694312,1.711086,8/18/2020
XDR,"1,323.83","1,337.07","1,350.30",8/18/2020
XOF,1.69348,1.710413,1.727346,8/18/2020
ZAR,53.570592,54.106244,54.641895,8/18/2020
ZMW,50.219734,50.721881,51.224027,8/18/2020
ZWD,2.471299,2.496009,2.52072,8/18/2020
AED,255.297674,257.850393,260.403112,8/18/2020
AOA,1.626903,1.643171,1.659438,8/18/2020
AUD,677.532489,684.307129,691.08177,8/18/2020
BIF,0.486196,0.491057,0.495918,8/18/2020
CAD,711.29237,718.404575,725.516781,8/18/2020
CHF,"1,036.06","1,046.42","1,056.78",8/18/2020
CNY,135.317552,136.670591,138.02363,8/18/2020
DKK,149.737915,151.235143,152.732371,8/18/2020
EGP,58.882642,59.471408,60.060175,8/18/2020
ETB,26.121407,26.382595,26.643782,8/18/2020
EUR,"1,115.25","1,126.40","1,137.55",8/18/2020
GBP,"1,231.76","1,244.07","1,256.39",8/18/2020
GHS,162.898483,164.527303,166.156124,8/18/2020
GNF,0.097052,0.098022,0.098992,8/18/2020
HKD,120.990958,122.200746,123.410533,8/18/2020
ILS,275.509718,278.264537,281.019356,8/18/2020
INR,12.535593,12.660937,12.78628,8/18/2020
JPY,8.876234,8.964987,9.05374,8/18/2020
KES,8.66197,8.748581,8.835192,8/18/2020
KMF,2.231717,2.254032,2.276347,8/18/2020
KRW,0.790947,0.798856,0.806764,8/18/2020
KWD,"3,067.07","3,097.74","3,128.41",8/18/2020
LSL,53.574811,54.110505,54.646199,8/18/2020
LYD,685.354752,692.207607,699.060462,8/18/2020
MAD,102.151701,103.173115,104.194529,8/18/2020
MRO,2.623206,2.649435,2.675664,8/18/2020
AED,255.259784,257.812124,260.364464,8/14/2020
AOA,1.591588,1.607502,1.623417,8/14/2020
AUD,670.435962,677.139644,683.843327,8/14/2020
BIF,0.486149,0.49101,0.495871,8/14/2020
CAD,709.260866,716.352758,723.44465,8/14/2020
CHF,"1,030.38","1,040.69","1,050.99",8/14/2020
CNY,134.963386,136.312884,137.662381,8/14/2020
DKK,148.752305,150.239678,151.727051,8/14/2020
EGP,58.858286,59.44681,60.035333,8/14/2020
ETB,26.151737,26.413228,26.674719,8/14/2020
EUR,"1,107.97","1,119.05","1,130.13",8/14/2020
GBP,"1,224.70","1,236.95","1,249.19",8/14/2020
GHS,163.024561,164.654641,166.284722,8/14/2020
GNF,0.097042,0.098013,0.098983,8/14/2020
HKD,120.976163,122.185803,123.395442,8/14/2020
ILS,275.321295,278.07423,280.827165,8/14/2020
INR,12.531588,12.656891,12.782194,8/14/2020
